SYMBOL,K,K_used,Z,P,Dir,FDR
KCNT2,2,2,-8.460885556270238,2.653547151690608e-17,down,1.1521325236786708e-15
RFK,2,2,-8.435349892211098,3.3021339905649663e-17,down,1.1521325236786708e-15
PCYOX1L,3,3,-8.433661159679087,3.350157952613168e-17,down,1.1521325236786708e-15
ZNF891,2,2,-8.418297718638225,3.8199403050860633e-17,down,1.1521325236786708e-15
MGAT5B,2,2,8.402668457078205,4.364456079322049e-17,up,1.1521325236786708e-15
KANK2,3,3,8.384695483201035,5.085723898049002e-17,up,1.1521325236786708e-15
SMO,3,3,8.378055332728966,5.380934853133367e-17,up,1.1521325236786708e-15
GLMN,2,2,-8.372507329915114,5.64050142966026e-17,down,1.1521325236786708e-15
SIPA1,3,3,8.355769469479238,6.500755447945697e-17,up,1.1521325236786708e-15
LRP4,3,3,8.34839952934878,6.919416929048123e-17,up,1.1521325236786708e-15
UBLCP1,3,3,-8.343953309005876,7.184736690621296e-17,down,1.1521325236786708e-15
CDH23,3,3,8.320093259489953,8.789412760403127e-17,up,1.1521325236786708e-15
ID3,3,3,8.30330383544057,1.0125549298946686e-16,up,1.1521325236786708e-15
MDGA1,3,3,8.28800953708449,1.1515934754092428e-16,up,1.1521325236786708e-15
SELPLG,3,3,8.280536269274368,1.2262181418576112e-16,up,1.1521325236786708e-15
2-MAR,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
7-SEP,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AAED1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ABCA2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ABCA3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ABCD1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ABCE1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ABHD12,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ABHD13,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ABHD14A,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ABHD17A,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ABHD8,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ABTB1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AC007325.2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AC024592.12,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ACAA1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ACADS,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ACO2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ACSF2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ACSL3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ACTR1B,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ADAM10,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ADAM32,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ADAMTSL2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ADGRA1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ADGRB1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ADGRB2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ADIRF,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ADORA1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ADRM1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AES,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AGBL3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AGO3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AGPAT1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AGPS,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AGT,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AHDC1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AIP,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AK9,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AKT3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ALDH2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ALDOA,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ALDOC,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ALKBH7,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ALYREF,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AMD1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AMN1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AMPD2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AMY2B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ANAPC1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ANAPC11,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ANAPC15,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ANAPC4,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ANGEL2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ANKRD13D,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ANKRD49,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ANO8,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ANP32E,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AP1B1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AP1S2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AP2A1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AP3D1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AP3S1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AP4E1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AP5M1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AP5Z1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
APC2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
APLF,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
APOA1BP,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
APPL1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
APRT,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ARAF,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ARHGAP29,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ARHGAP33,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ARHGAP39,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ARHGDIA,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ARHGEF10L,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ARHGEF4,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ARID4B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ARL13B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ARL14EP,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ARL15,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ARL2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ARL5B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ARMC1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ARMC5,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ARMC6,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ARPP19,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ARRDC1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ARVCF,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ARX,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ASB6,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ASCC3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ASNA1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ASTN2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ATAD1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ATF6B,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ATF7IP2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ATG12,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ATG2A,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ATG4C,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ATG4D,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ATL2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ATM,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ATN1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ATP11B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ATP13A1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ATP13A2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ATP13A3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ATP5D,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ATP5G1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ATP5I,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ATP6V1F,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
ATR,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
ATRX,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
AURKAIP1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
AZI2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
B3GAT3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BAHD1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BAX,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BBIP1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
BBS10,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
BCAR1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BCKDHA,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BCKDK,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BCL9L,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BCLAF1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
BCO2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
BET1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
BIRC2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
BIVM,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
BLOC1S1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BLOC1S3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BLVRB,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BLZF1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
BOP1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BORCS6,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BORCS8,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BRAT1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BRCC3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
BRI3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BRMS1L,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
BROX,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
BTAF1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
BTBD2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
BTF3L4,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
C11ORF68,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
C12ORF29,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
C12ORF57,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
C16ORF13,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
C18ORF54,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.1521325236786708e-15
C19ORF24,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
C19ORF52,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
C19ORF53,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
C19ORF60,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
C19ORF70,1,1,8.209536151601386,2.2204460492503363e-16,up,1.1521325236786708e-15
